latitude,longitude,index
50,-120,0.66
50,-119,0.754
50,-118,0.715
50,-117,0.656
50,-116,0.624
50,-115,0.707
50,-114,0.317
50,-113,0.479
50,-112,0.219
50,-111,0.365
50,-110,0.298
50,-109,0.361
50,-108,0.431
50,-107,0.498
50,-106,0.428
50,-105,0.514
50,-104,0.428
50,-103,0.416
50,-102,0.412
50,-101,0.565
50,-100,0.479
50,-99,0.526
50,-98,0.428
50,-97,0.703
50,-96,0.672
50,-94,0.707
50,-93,0.735
50,-92,0.723
50,-91,0.786
50,-90,0.727
50,-88,0.758
50,-87,0.739
50,-86,0.746
50,-85,0.798
50,-84,0.817
50,-83,0.786
50,-82,0.766
50,-81,0.735
50,-80,0.727
50,-79,0.731
50,-78,0.774
50,-77,0.731
50,-76,0.77
50,-75,0.739
50,-74,0.723
50,-73,0.743
50,-72,0.731
50,-71,0.762
50,-70,0.731
50,-69,0.735
50,-68,0.817
50,-64,0.743
50,-63,0.778
50,-58,0.762
50,-57,0.798
50,-56,0.798
50,-2,0.719
50,1,0.439
50,2,0.55
50,3,0.459
50,4,0.66
50,5,0.514
50,6,0.581
50,7,0.668
50,8,0.628
50,9,0.471
50,10,0.581
50,11,0.644
50,12,0.79
50,13,0.817
50,14,0.739
50,15,0.64
50,16,0.676
50,17,0.699
50,18,0.569
50,19,0.845
50,20,0.77
50,21,0.884
50,22,0.884
50,23,0.829
50,24,0.731
50,25,0.66
50,26,0.447
50,27,0.561
50,28,0.526
50,29,0.487
50,30,0.412
50,31,0.42
50,32,0.652
50,33,0.309
50,34,0.329
50,35,0.502
50,36,0.388
50,37,0.451
50,38,0.494
50,39,0.471
50,40,0.589
50,41,0.577
50,42,0.534
50,43,0.404
50,44,0.353
50,45,0.302
50,46,0.337
50,47,0.325
50,48,0.231
50,49,0.219
50,50,0.306
50,51,0.278
50,52,0.191
50,53,0.254
50,54,0.243
50,55,0.235
50,56,0.25
50,57,0.306
50,58,0.195
50,59,0.219
50,60,0.18
50,61,0.219
50,62,0.203
50,63,0.262
50,64,0.278
50,65,0.168
50,66,0.223
50,67,0.243
50,68,0.211
50,69,0.227
50,70,0.215
50,71,0.203
50,72,0.211
50,73,0.333
50,74,0.282
50,75,0.29
50,76,0.369
50,77,0.298
50,78,0.266
50,79,0.231
50,80,0.235
50,81,0.239
50,82,0.357
50,83,0.463
50,84,0.487
50,85,0.609
50,86,0.664
50,87,0.585
50,88,0.404
50,89,0.337
50,90,0.278
50,92,0.227
50,93,0.14
50,94,0.286
50,95,0.554
50,96,0.313
50,97,0.294
50,98,0.309
50,99,0.298
50,100,0.518
50,101,0.4
50,102,0.317
50,103,0.652
50,104,0.597
50,105,0.703
50,106,0.77
50,107,0.628
50,108,0.731
50,109,0.683
50,110,0.731
50,111,0.762
50,112,0.754
50,113,0.557
50,114,0.475
50,115,0.435
50,116,0.455
50,117,0.518
50,118,0.577
50,119,0.447
50,120,0.585
50,121,0.601
50,122,0.597
50,123,0.77
50,124,0.676
50,125,0.597
50,126,0.79
50,127,0.809
50,128,0.825
50,129,0.79
50,130,0.703
50,131,0.825
50,132,0.813
50,133,0.731
50,134,0.75
50,135,0.802
50,136,0.66
50,137,0.093
50,138,0.782
50,139,0.664
50,140,0.762
50,143,0.794
50,144,0.664
51,-128,0.884
51,-127,0.809
51,-126,0.837
51,-125,0.585
51,-124,0.215
51,-123,0.483
51,-122,0.735
51,-121,0.699
51,-120,0.719
51,-119,0.715
51,-118,0.538
51,-117,0.152
51,-116,0.55
51,-115,0.774
51,-114,0.357
51,-113,0.274
51,-112,0.365
51,-111,0.313
51,-110,0.254
51,-109,0.321
51,-108,0.396
51,-107,0.546
51,-106,0.298
51,-105,0.491
51,-104,0.467
51,-103,0.723
51,-102,0.68
51,-101,0.522
51,-100,0.668
51,-98,0.64
51,-97,0.754
51,-96,0.75
51,-95,0.703
51,-94,0.786
51,-93,0.739
51,-92,0.746
51,-89,0.758
51,-88,0.754
51,-87,0.766
51,-86,0.727
51,-85,0.766
51,-84,0.68
51,-83,0.743
51,-82,0.715
51,-81,0.727
51,-80,0.699
51,-79,0.711
51,-78,0.735
51,-77,0.699
51,-76,0.703
51,-75,0.672
51,-74,0.691
51,-73,0.703
51,-72,0.715
51,-71,0.731
51,-70,0.695
51,-69,0.672
51,-68,0.672
51,-67,0.699
51,-66,0.743
51,-65,0.75
51,-64,0.695
51,-63,0.75
51,-62,0.699
51,-61,0.754
51,-57,0.75
51,-5,0.794
51,3,0.554
51,4,0.656
51,5,0.51
51,6,0.75
51,7,0.798
51,8,0.699
51,9,0.664
51,10,0.809
51,11,0.636
51,12,0.617
51,13,0.817
51,14,0.557
51,15,0.754
51,16,0.691
51,17,0.581
51,18,0.577
51,19,0.609
51,20,0.683
51,21,0.687
51,22,0.66
51,23,0.731
51,24,0.557
51,25,0.546
51,26,0.597
51,27,0.589
51,28,0.518
51,29,0.546
51,30,0.754
51,31,0.38
51,32,0.471
51,33,0.624
51,34,0.451
51,35,0.463
51,36,0.4
51,37,0.428
51,38,0.4
51,39,0.412
51,40,0.483
51,41,0.498
51,42,0.514
51,43,0.546
51,44,0.4
51,45,0.357
51,46,0.384
51,47,0.428
51,48,0.329
51,49,0.274
51,50,0.29
51,51,0.278
51,52,0.266
51,53,0.309
51,54,0.396
51,55,0.27
51,56,0.239
51,57,0.25
51,58,0.215
51,59,0.203
51,60,0.187
51,61,0.191
51,62,0.207
51,63,0.243
51,64,0.223
51,65,0.191
51,66,0.187
51,67,0.239
51,68,0.313
51,69,0.227
51,70,0.211
51,71,0.325
51,72,0.239
51,73,0.282
51,74,0.321
51,75,0.317
51,76,0.313
51,77,0.388
51,78,0.325
51,79,0.266
51,80,0.282
51,81,0.439
51,82,0.455
51,83,0.628
51,84,0.754
51,85,0.648
51,86,0.632
51,87,0.581
51,88,0.546
51,89,0.64
51,90,0.463
51,91,0.467
51,92,0.416
51,94,0.274
51,95,0.254
51,96,0.546
51,97,0.376
51,98,0.652
51,99,0.4
51,100,0.498
51,101,0.691
51,102,0.707
51,103,0.652
51,104,0.64
51,105,0.668
51,106,0.644
51,107,0.648
51,108,0.656
51,109,0.676
51,110,0.628
51,111,0.683
51,112,0.632
51,113,0.687
51,114,0.585
51,115,0.569
51,116,0.435
51,117,0.459
51,118,0.561
51,119,0.652
51,120,0.628
51,121,0.613
51,122,0.782
51,123,0.758
51,124,0.813
51,125,0.845
51,126,0.774
51,127,0.79
51,128,0.778
51,129,0.75
51,130,0.786
51,131,0.75
51,132,0.786
51,133,0.75
51,134,0.683
51,135,0.62
51,136,0.731
51,137,0.762
51,138,0.798
51,139,0.758
51,140,0.809
51,143,0.833
51,144,0.786
52,-128,0.746
52,-127,0.325
52,-126,0.148
52,-125,0.75
52,-124,0.561
52,-123,0.479
52,-122,0.656
52,-121,0.711
52,-120,0.758
52,-119,0.75
52,-118,0.778
52,-117,0.585
52,-116,0.329
52,-115,0.703
52,-114,0.518
52,-113,0.439
52,-112,0.439
52,-111,0.341
52,-110,0.337
52,-109,0.404
52,-108,0.404
52,-107,0.345
52,-106,0.491
52,-105,0.62
52,-104,0.55
52,-103,0.581
52,-102,0.609
52,-101,0.55
52,-100,0.601
52,-99,0.597
52,-98,0.774
52,-97,0.699
52,-96,0.494
52,-95,0.628
52,-94,0.617
52,-92,0.656
52,-91,0.695
52,-90,0.715
52,-89,0.723
52,-88,0.711
52,-87,0.699
52,-86,0.66
52,-85,0.68
52,-84,0.66
52,-83,0.664
52,-82,0.644
52,-80,0.656
52,-79,0.668
52,-78,0.75
52,-77,0.683
52,-76,0.644
52,-75,0.664
52,-74,0.683
52,-73,0.636
52,-72,0.64
52,-71,0.715
52,-70,0.62
52,-69,0.699
52,-68,0.672
52,-67,0.691
52,-66,0.652
52,-65,0.707
52,-64,0.632
52,-63,0.699
52,-62,0.754
52,-61,0.703
52,-60,0.778
52,-59,0.739
52,-4,0.766
52,-3,0.656
52,-2,0.487
52,-1,0.439
52,1,0.522
52,4,0.66
52,5,0.727
52,6,0.707
52,7,0.66
52,8,0.636
52,9,0.77
52,10,0.766
52,11,0.518
52,12,0.526
52,13,0.416
52,14,0.565
52,15,0.581
52,16,0.648
52,17,0.613
52,18,0.691
52,19,0.546
52,20,0.408
52,21,0.676
52,22,0.703
52,23,0.522
52,24,0.746
52,25,0.683
52,26,0.731
52,27,0.534
52,28,0.719
52,29,0.711
52,30,0.802
52,31,0.546
52,32,0.526
52,33,0.565
52,34,0.648
52,35,0.479
52,36,0.522
52,37,0.431
52,38,0.502
52,39,0.345
52,40,0.309
52,41,0.581
52,42,0.731
52,43,0.424
52,44,0.601
52,45,0.577
52,46,0.479
52,47,0.467
52,48,0.365
52,49,0.317
52,50,0.266
52,51,0.243
52,52,0.317
52,53,0.487
52,54,0.428
52,55,0.42
52,56,0.298
52,57,0.329
52,58,0.463
52,59,0.286
52,60,0.207
52,61,0.219
52,62,0.211
52,63,0.183
52,64,0.298
52,65,0.329
52,66,0.227
52,67,0.333
52,68,0.227
52,69,0.274
52,70,0.29
52,71,0.227
52,72,0.298
52,73,0.345
52,74,0.372
52,75,0.266
52,76,0.306
52,77,0.254
52,78,0.376
52,79,0.372
52,80,0.483
52,81,0.569
52,82,0.388
52,83,0.589
52,84,0.68
52,85,0.707
52,86,0.695
52,87,0.526
52,88,0.715
52,89,0.62
52,90,0.569
52,91,0.699
52,92,0.365
52,93,0.479
52,94,0.526
52,95,0.309
52,96,0.577
52,97,0.746
52,98,0.498
52,99,0.609
52,100,0.53
52,102,0.491
52,103,0.597
52,104,0.719
52,106,0.68
52,107,0.68
52,108,0.479
52,109,0.829
52,110,0.656
52,111,0.719
52,112,0.707
52,113,0.573
52,114,0.628
52,115,0.75
52,116,0.581
52,117,0.636
52,118,0.774
52,119,0.746
52,120,0.774
52,121,0.79
52,122,0.569
52,123,0.597
52,124,0.794
52,125,0.707
52,126,0.668
52,127,0.825
52,128,0.782
52,129,0.683
52,130,0.778
52,131,0.707
52,132,0.699
52,133,0.683
52,134,0.699
52,135,0.676
52,136,0.707
52,138,0.731
52,139,0.762
52,140,0.656
52,141,0.817
52,143,0.683
52,157,0.75
53,-129,0.778
53,-128,0.743
53,-127,0.624
53,-126,0.605
53,-125,0.652
53,-124,0.491
53,-123,0.77
53,-122,0.758
53,-121,0.727
53,-120,0.687
53,-119,0.538
53,-118,0.597
53,-117,0.668
53,-116,0.754
53,-115,0.68
53,-114,0.577
53,-113,0.514
53,-112,0.491
53,-111,0.506
53,-110,0.487
53,-109,0.506
53,-108,0.431
53,-107,0.384
53,-106,0.42
53,-105,0.494
53,-104,0.687
53,-103,0.739
53,-102,0.691
53,-101,0.719
53,-97,0.668
53,-96,0.624
53,-95,0.483
53,-94,0.703
53,-93,0.707
53,-92,0.703
53,-91,0.656
53,-90,0.731
53,-89,0.723
53,-88,0.707
53,-87,0.656
53,-86,0.644
53,-85,0.636
53,-84,0.668
53,-83,0.687
53,-79,0.735
53,-78,0.632
53,-76,0.75
53,-75,0.66
53,-74,0.695
53,-73,0.648
53,-72,0.609
53,-71,0.636
53,-70,0.593
53,-69,0.613
53,-68,0.628
53,-67,0.605
53,-66,0.601
53,-65,0.628
53,-64,0.64
53,-63,0.644
53,-62,0.719
53,-61,0.731
53,-60,0.735
53,-59,0.707
53,-58,0.719
53,-57,0.75
53,-10,0.825
53,-9,0.849
53,-8,0.821
53,-7,0.707
53,-4,0.833
53,-3,0.628
53,-2,0.628
53,-1,0.589
53,1,0.55
53,2,0.581
53,6,0.672
53,7,0.754
53,8,0.723
53,9,0.652
53,10,0.601
53,11,0.632
53,12,0.676
53,13,0.605
53,14,0.546
53,15,0.4
53,16,0.743
53,17,0.518
53,18,0.506
53,19,0.424
53,20,0.723
53,21,0.53
53,22,0.64
53,23,0.585
53,24,0.506
53,25,0.656
53,26,0.636
53,27,0.794
53,28,0.794
53,29,0.774
53,30,0.715
53,31,0.754
53,32,0.77
53,33,0.762
53,34,0.597
53,35,0.573
53,36,0.546
53,37,0.447
53,38,0.498
53,39,0.416
53,40,0.561
53,41,0.491
53,42,0.573
53,43,0.522
53,44,0.644
53,45,0.561
53,46,0.687
53,47,0.518
53,48,0.526
53,49,0.321
53,50,0.404
53,51,0.388
53,52,0.309
53,53,0.412
53,54,0.376
53,55,0.353
53,56,0.459
53,57,0.585
53,58,0.719
53,59,0.388
53,60,0.313
53,61,0.25
53,62,0.203
53,63,0.306
53,64,0.361
53,65,0.313
53,66,0.207
53,67,0.243
53,68,0.447
53,69,0.431
53,70,0.372
53,71,0.53
53,72,0.349
53,73,0.329
53,74,0.309
53,75,0.266
53,76,0.258
53,77,0.29
53,78,0.365
53,79,0.4
53,80,0.254
53,81,0.309
53,82,0.313
53,83,0.345
53,84,0.601
53,85,0.715
53,86,0.55
53,87,0.75
53,88,0.75
53,89,0.794
53,90,0.703
53,91,0.778
53,92,0.77
53,93,0.672
53,94,0.707
53,95,0.735
53,96,0.636
53,97,0.735
53,98,0.672
53,99,0.53
53,100,0.443
53,101,0.494
53,102,0.628
53,103,0.731
53,104,0.617
53,105,0.64
53,106,0.628
53,108,0.664
53,109,0.609
53,110,0.624
53,111,0.636
53,112,0.605
53,113,0.526
53,114,0.683
53,115,0.691
53,116,0.774
53,117,0.557
53,118,0.683
53,119,0.731
53,120,0.605
53,121,0.609
53,122,0.577
53,123,0.601
53,124,0.609
53,125,0.683
53,126,0.821
53,127,0.762
53,128,0.691
53,129,0.762
53,130,0.778
53,131,0.695
53,132,0.68
53,133,0.644
53,134,0.624
53,135,0.624
53,136,0.731
53,137,0.652
53,138,0.782
53,139,0.782
53,140,0.731
53,141,0.802
53,143,0.739
53,157,0.703
53,158,0.774
54,-133,0.806
54,-130,0.809
54,-129,0.731
54,-128,0.4
54,-127,0.695
54,-126,0.699
54,-125,0.581
54,-124,0.719
54,-123,0.707
54,-122,0.727
54,-121,0.703
54,-120,0.14
54,-119,0.518
54,-118,0.683
54,-117,0.75
54,-116,0.778
54,-115,0.727
54,-114,0.361
54,-113,0.64
54,-112,0.648
54,-111,0.585
54,-110,0.557
54,-109,0.55
54,-108,0.518
54,-107,0.522
54,-106,0.475
54,-105,0.518
54,-104,0.522
54,-103,0.715
54,-102,0.628
54,-100,0.585
54,-98,0.62
54,-97,0.636
54,-96,0.656
54,-95,0.695
54,-94,0.695
54,-93,0.731
54,-92,0.644
54,-91,0.703
54,-90,0.711
54,-89,0.672
54,-88,0.652
54,-87,0.636
54,-86,0.597
54,-85,0.597
54,-84,0.601
54,-83,0.656
54,-79,0.648
54,-78,0.617
54,-75,0.648
54,-74,0.609
54,-72,0.573
54,-71,0.542
54,-70,0.542
54,-69,0.585
54,-68,0.624
54,-67,0.538
54,-65,0.644
54,-64,0.656
54,-63,0.64
54,-62,0.668
54,-61,0.719
54,-60,0.731
54,-59,0.743
54,-58,0.75
54,-57,0.703
54,-10,0.75
54,-9,0.798
54,-8,0.837
54,-7,0.739
54,-3,0.68
54,-2,0.676
54,-1,0.518
54,8,0.782
54,9,0.699
54,10,0.723
54,11,0.601
54,12,0.743
54,13,0.624
54,14,0.467
54,15,0.727
54,16,0.786
54,17,0.731
54,18,0.471
54,19,0.475
54,20,0.471
54,21,0.798
54,22,0.719
54,23,0.739
54,24,0.589
54,25,0.758
54,26,0.707
54,27,0.644
54,28,0.782
54,29,0.813
54,30,0.778
54,31,0.703
54,32,0.829
54,33,0.664
54,34,0.731
54,35,0.778
54,36,0.802
54,37,0.715
54,38,0.518
54,39,0.428
54,40,0.479
54,41,0.428
54,42,0.479
54,43,0.538
54,44,0.463
54,45,0.554
54,46,0.723
54,47,0.668
54,48,0.715
54,49,0.648
54,50,0.408
54,51,0.435
54,52,0.518
54,53,0.491
54,54,0.585
54,55,0.557
54,56,0.491
54,57,0.683
54,58,0.735
54,59,0.66
54,60,0.479
54,61,0.294
54,62,0.428
54,63,0.372
54,64,0.298
54,65,0.282
54,66,0.475
54,67,0.325
54,68,0.4
54,69,0.62
54,70,0.467
54,71,0.451
54,72,0.349
54,73,0.329
54,74,0.286
54,75,0.329
54,76,0.428
54,77,0.262
54,78,0.396
54,79,0.369
54,80,0.412
54,81,0.491
54,82,0.491
54,83,0.617
54,84,0.672
54,85,0.66
54,86,0.644
54,87,0.731
54,88,0.77
54,89,0.727
54,90,0.731
54,91,0.447
54,92,0.644
54,93,0.735
54,94,0.774
54,95,0.711
54,96,0.53
54,97,0.581
54,98,0.487
54,99,0.695
54,100,0.668
54,101,0.782
54,102,0.656
54,103,0.62
54,104,0.613
54,105,0.778
54,106,0.554
54,107,0.628
54,110,0.683
54,111,0.534
54,112,0.609
54,113,0.467
54,114,0.774
54,115,0.597
54,116,0.554
54,117,0.601
54,118,0.526
54,119,0.624
54,120,0.55
54,121,0.727
54,122,0.66
54,123,0.605
54,124,0.644
54,125,0.676
54,126,0.676
54,127,0.447
54,128,0.687
54,129,0.695
54,130,0.691
54,131,0.636
54,132,0.624
54,133,0.668
54,134,0.593
54,135,0.597
54,136,0.624
54,137,0.719
54,138,0.711
54,139,0.758
54,140,0.802
54,141,0.652
54,157,0.75
54,158,0.778
54,159,0.723
54,160,0.79
55,-130,0.774
55,-129,0.829
55,-128,0.597
55,-127,0.691
55,-126,0.672
55,-124,0.691
55,-123,0.687
55,-122,0.707
55,-121,0.652
55,-120,0.711
55,-119,0.735
55,-118,0.727
55,-117,0.695
55,-116,0.727
55,-115,0.739
55,-114,0.668
55,-113,0.699
55,-112,0.683
55,-111,0.656
55,-110,0.711
55,-109,0.195
55,-107,0.617
55,-106,0.636
55,-105,0.691
55,-104,0.664
55,-103,0.624
55,-101,0.64
55,-100,0.613
55,-99,0.672
55,-98,0.68
55,-97,0.652
55,-96,0.683
55,-95,0.683
55,-94,0.683
55,-93,0.723
55,-92,0.664
55,-91,0.687
55,-90,0.632
55,-89,0.66
55,-88,0.577
55,-87,0.577
55,-86,0.593
55,-85,0.589
55,-84,0.617
55,-83,0.652
55,-80,0.62
55,-79,0.648
55,-78,0.632
55,-77,0.589
55,-76,0.68
55,-75,0.542
55,-74,0.53
55,-72,0.569
55,-71,0.585
55,-70,0.561
55,-69,0.565
55,-68,0.573
55,-64,0.542
55,-63,0.676
55,-62,0.691
55,-61,0.668
55,-60,0.632
55,-59,0.613
55,-8,0.774
55,-7,0.813
55,-4,0.809
55,-3,0.743
55,-2,0.557
55,10,0.758
55,14,0.656
55,17,0.565
55,18,0.514
55,19,0.715
55,21,0.774
55,22,0.699
55,23,0.62
55,24,0.609
55,25,0.711
55,26,0.695
55,27,0.766
55,28,0.762
55,29,0.778
55,30,0.813
55,31,0.628
55,32,0.774
55,33,0.672
55,34,0.766
55,35,0.723
55,36,0.723
55,37,0.735
55,38,0.617
55,39,0.609
55,40,0.534
55,41,0.613
55,42,0.715
55,43,0.648
55,44,0.601
55,45,0.62
55,46,0.585
55,47,0.55
55,48,0.341
55,50,0.518
55,51,0.518
55,52,0.75
55,53,0.617
55,54,0.534
55,55,0.475
55,56,0.648
55,57,0.707
55,58,0.711
55,59,0.672
55,60,0.672
55,61,0.565
55,62,0.636
55,63,0.463
55,64,0.479
55,65,0.475
55,66,0.404
55,67,0.479
55,68,0.632
55,69,0.557
55,70,0.463
55,71,0.431
55,72,0.388
55,73,0.416
55,74,0.337
55,75,0.365
55,76,0.349
55,77,0.349
55,78,0.388
55,79,0.412
55,80,0.593
55,81,0.506
55,82,0.695
55,83,0.585
55,84,0.617
55,85,0.644
55,86,0.589
55,87,0.668
55,88,0.664
55,89,0.66
55,90,0.656
55,91,0.487
55,92,0.569
55,93,0.711
55,94,0.774
55,95,0.743
55,96,0.727
55,97,0.739
55,98,0.695
55,99,0.719
55,100,0.664
55,101,0.652
55,102,0.613
55,103,0.62
55,104,0.66
55,105,0.636
55,106,0.613
55,107,0.577
55,108,0.573
55,110,0.676
55,111,0.546
55,112,0.597
55,113,0.518
55,114,0.53
55,115,0.609
55,116,0.581
55,117,0.479
55,118,0.55
55,119,0.546
55,120,0.601
55,121,0.609
55,122,0.581
55,123,0.624
55,124,0.557
55,125,0.557
55,126,0.605
55,127,0.668
55,129,0.719
55,130,0.691
55,131,0.668
55,132,0.593
55,133,0.569
55,134,0.609
55,135,0.707
55,136,0.794
55,137,0.746
55,157,0.695
55,158,0.617
55,159,0.77
55,160,0.703
56,-163,0.691
56,-162,0.778
56,-134,0.766
56,-133,0.75
56,-132,0.798
56,-131,0.806
56,-130,0.817
56,-129,0.617
56,-128,0.617
56,-127,0.703
56,-126,0.66
56,-125,0.648
56,-124,0.656
56,-123,0.711
56,-122,0.786
56,-121,0.707
56,-120,0.672
56,-119,0.707
56,-118,0.451
56,-117,0.581
56,-115,0.707
56,-114,0.648
56,-113,0.715
56,-112,0.676
56,-110,0.609
56,-109,0.691
56,-108,0.66
56,-106,0.573
56,-105,0.672
56,-104,0.538
56,-103,0.668
56,-102,0.64
56,-101,0.64
56,-100,0.676
56,-99,0.683
56,-98,0.683
56,-97,0.522
56,-96,0.62
56,-95,0.676
56,-94,0.64
56,-93,0.644
56,-92,0.64
56,-91,0.636
56,-90,0.64
56,-89,0.632
56,-88,0.565
56,-87,0.585
56,-78,0.542
56,-77,0.589
56,-76,0.605
56,-75,0.565
56,-74,0.546
56,-72,0.573
56,-71,0.534
56,-70,0.542
56,-69,0.565
56,-67,0.561
56,-66,0.617
56,-65,0.534
56,-64,0.565
56,-63,0.538
56,-62,0.62
56,-61,0.542
56,-5,0.794
56,-4,0.774
56,-3,0.656
56,10,0.506
56,11,0.471
56,12,0.62
56,14,0.51
56,22,0.774
56,23,0.735
56,24,0.624
56,25,0.64
56,26,0.798
56,27,0.735
56,28,0.711
56,29,0.762
56,30,0.782
56,31,0.821
56,32,0.806
56,33,0.778
56,34,0.731
56,35,0.731
56,36,0.735
56,37,0.687
56,38,0.644
56,39,0.754
56,40,0.754
56,41,0.75
56,42,0.731
56,43,0.778
56,44,0.75
56,45,0.644
56,46,0.534
56,47,0.719
56,48,0.64
56,49,0.624
56,50,0.613
56,52,0.683
56,53,0.644
56,54,0.601
56,55,0.593
56,56,0.695
56,57,0.703
56,58,0.719
56,59,0.656
56,60,0.727
56,61,0.754
56,62,0.577
56,63,0.53
56,64,0.498
56,65,0.672
56,66,0.715
56,67,0.557
56,68,0.463
56,69,0.518
56,70,0.66
56,71,0.656
56,72,0.605
56,73,0.561
56,74,0.475
56,75,0.589
56,76,0.471
56,77,0.577
56,78,0.526
56,79,0.601
56,80,0.64
56,81,0.683
56,82,0.691
56,83,0.605
56,84,0.628
56,85,0.561
56,86,0.609
56,87,0.691
56,88,0.739
56,89,0.723
56,90,0.64
56,91,0.687
56,92,0.644
56,93,0.683
56,94,0.75
56,95,0.62
56,96,0.746
56,97,0.739
56,98,0.746
56,99,0.743
56,100,0.754
56,101,0.778
56,102,0.636
56,103,0.683
56,104,0.711
56,105,0.609
56,106,0.613
56,107,0.715
56,108,0.546
56,109,0.416
56,111,0.459
56,112,0.683
56,113,0.557
56,114,0.435
56,115,0.459
56,116,0.463
56,117,0.691
56,118,0.483
56,119,0.51
56,120,0.581
56,121,0.597
56,122,0.617
56,123,0.546
56,124,0.557
56,125,0.593
56,126,0.585
56,127,0.644
56,128,0.703
56,129,0.723
56,130,0.754
56,131,0.731
56,132,0.731
56,133,0.55
56,134,0.699
56,135,0.683
56,136,0.64
56,157,0.687
56,158,0.648
56,159,0.64
56,160,0.79
56,161,0.739
56,162,0.683
57,-160,0.754
57,-132,-0.013
57,-131,0.79
57,-130,0.829
57,-129,0.766
57,-128,0.79
57,-127,0.672
57,-126,0.707
57,-125,0.361
57,-124,0.715
57,-123,0.691
57,-122,0.609
57,-121,0.656
57,-120,0.589
57,-119,0.644
57,-118,0.66
57,-117,0.66
57,-116,0.628
57,-115,0.64
57,-114,0.601
57,-113,0.68
57,-112,0.676
57,-108,0.624
57,-107,0.613
57,-106,0.676
57,-105,0.644
57,-104,0.687
57,-103,0.683
57,-102,0.648
57,-101,0.668
57,-100,0.66
57,-99,0.644
57,-98,0.561
57,-96,0.597
57,-95,0.609
57,-94,0.581
57,-93,0.593
57,-92,0.593
57,-91,0.605
57,-90,0.605
57,-89,0.613
57,-76,0.597
57,-75,0.589
57,-73,0.487
57,-72,0.569
57,-71,0.569
57,-70,0.542
57,-69,0.597
57,-68,0.569
57,-66,0.569
57,-65,0.491
57,-64,0.459
57,-63,0.483
57,-62,0.601
57,-6,0.806
57,-5,0.739
57,-4,0.538
57,9,0.664
57,10,0.75
57,11,0.664
57,14,0.802
57,15,0.786
57,16,0.809
57,17,0.451
57,22,0.668
57,23,0.798
57,24,0.428
57,25,0.766
57,26,0.778
57,27,0.711
57,28,0.715
57,29,0.683
57,30,0.782
57,31,0.746
57,32,0.798
57,33,0.806
57,34,0.77
57,35,0.798
57,36,0.77
57,37,0.762
57,38,0.774
57,39,0.758
57,40,0.672
57,41,0.691
57,42,0.719
57,43,0.636
57,44,0.691
57,45,0.746
57,46,0.711
57,47,0.739
57,48,0.786
57,49,0.617
57,50,0.754
57,51,0.711
57,52,0.743
57,53,0.691
57,54,0.664
57,55,0.746
57,56,0.691
57,57,0.743
57,58,0.731
57,59,0.723
57,60,0.731
57,61,0.695
57,62,0.55
57,63,0.699
57,64,0.597
57,65,0.746
57,66,0.632
57,67,0.51
57,68,0.538
57,69,0.443
57,70,0.632
57,71,0.593
57,72,0.668
57,73,0.628
57,74,0.656
57,75,0.628
57,76,0.683
57,77,0.573
57,78,0.577
57,79,0.703
57,80,0.569
57,81,0.577
57,82,0.632
57,83,0.632
57,84,0.561
57,85,0.597
57,86,0.652
57,87,0.609
57,88,0.668
57,89,0.683
57,90,0.617
57,91,0.64
57,92,0.739
57,93,0.652
57,94,0.683
57,95,0.735
57,96,0.687
57,97,0.624
57,98,0.719
57,99,0.782
57,100,0.743
57,101,0.691
57,102,0.597
57,103,0.664
57,104,0.636
57,105,0.68
57,106,0.77
57,107,0.707
57,108,0.75
57,109,0.632
57,110,0.554
57,111,0.624
57,112,0.372
57,113,0.656
57,114,0.494
57,115,0.514
57,116,0.605
57,117,0.648
57,118,0.565
57,119,0.372
57,120,0.585
57,121,0.75
57,122,0.53
57,123,0.691
57,124,0.491
57,125,0.577
57,126,0.656
57,127,0.699
57,128,0.538
57,129,0.695
57,130,0.42
57,131,0.467
57,132,0.522
57,133,0.526
57,134,0.475
57,135,0.518
57,136,0.668
57,137,0.569
57,138,0.746
57,157,0.624
57,158,0.707
57,159,0.656
57,160,0.585
57,161,0.55
57,162,0.589
58,-158,0.613
58,-157,0.624
58,-155,0.723
58,-154,0.64
58,-136,0.774
58,-135,0.77
58,-134,0.825
58,-133,-0.029
58,-132,-0.006
58,-131,0.719
58,-130,0.743
58,-129,0.53
58,-128,0.683
58,-127,0.593
58,-126,0.668
58,-125,0.4
58,-124,0.534
58,-123,0.735
58,-122,0.676
58,-121,0.668
58,-120,0.577
58,-119,0.668
58,-118,0.605
58,-117,0.825
58,-116,0.636
58,-115,0.687
58,-114,0.628
58,-113,0.66
58,-112,0.542
58,-111,0.624
58,-110,0.565
58,-109,0.51
58,-108,0.526
58,-106,0.617
58,-105,0.585
58,-104,0.648
58,-102,0.632
58,-101,0.632
58,-100,0.597
58,-98,0.561
58,-97,0.573
58,-96,0.589
58,-95,0.585
58,-94,0.498
58,-77,0.518
58,-76,0.506
58,-74,0.494
58,-73,0.431
58,-72,0.522
58,-71,0.561
58,-70,0.561
58,-69,0.561
58,-68,0.534
58,-67,0.475
58,-66,0.506
58,-65,0.431
58,-64,0.345
58,-63,0.565
58,-7,0.739
58,-6,0.593
58,-5,0.727
58,-4,0.648
58,-3,0.498
58,13,0.798
58,14,0.786
58,15,0.778
58,16,0.79
58,17,0.743
58,19,0.656
